ChildId,GiftId
88521,180
88522,572
88523,107
88524,402
88525,956
88526,706
88527,556
88528,68
88529,915
88530,639
88531,770
88532,663
88533,713
88534,634
88535,185
88536,391
88537,770
88538,272
88539,156
88540,412
88541,591
88542,817
88543,464
88544,397
88545,498
88546,885
88547,293
88548,383
88549,704
88550,535
88551,883
88552,742
88553,404
88554,384
88555,940
88556,341
88557,711
88558,582
88559,968
88560,617
88561,730
88562,789
88563,112
88564,547
88565,210
88566,546
88567,439
88568,262
88569,360
88570,784
88571,286
88572,506
88573,365
88574,966
88575,286
88576,232
88577,697
88578,563
88579,842
88580,467
88581,983
88582,382
88583,785
88584,205
88585,758
88586,355
88587,672
88588,57
88589,527
88590,453
88591,700
88592,174
88593,519
88594,924
88595,317
88596,561
88597,899
88598,30
88599,546
88600,0
88601,871
88602,154
88603,755
88604,971
88605,616
88606,905
88607,387
88608,161
88609,955
88610,104
88611,796
88612,643
88613,148
88614,36
88615,602
88616,243
88617,520
88618,33
88619,320
88620,433
88621,483
88622,846
88623,12
88624,172
88625,85
88626,332
88627,776
88628,143
88629,389
88630,633
88631,298
88632,777
88633,45
88634,424
88635,668
88636,106
88637,970
88638,168
88639,365
88640,57
88641,27
88642,222
88643,515
88644,136
88645,343
88646,145
88647,371
88648,987
88649,335
88650,68
88651,824
88652,755
88653,183
88654,441
88655,896
88656,245
88657,516
88658,212
88659,359
88660,747
88661,996
88662,689
88663,978
88664,189
88665,70
88666,969
88667,253
88668,725
88669,916
88670,624
88671,802
88672,797
88673,250
88674,879
88675,723
88676,849
88677,429
88678,484
88679,922
88680,524
88681,196
88682,194
88683,767
88684,911
88685,541
88686,505
88687,6
88688,193
88689,79
88690,766
88691,942
88692,32
88693,119
88694,652
88695,164
88696,543
88697,895
88698,492
88699,598
88700,215
88701,621
88702,959
88703,62
88704,241
88705,46
88706,694
88707,658
88708,547
88709,87
88710,588
88711,639
88712,89
88713,735
88714,740
88715,605
88716,266
88717,822
88718,802
88719,879
88720,233
88721,981
88722,111
88723,897
88724,899
88725,582
88726,589
88727,378
88728,682
88729,269
88730,583
88731,20
88732,474
88733,325
88734,997
88735,21
88736,45
88737,879
88738,935
88739,100
88740,347
88741,604
88742,201
88743,397
88744,364
88745,604
88746,479
88747,936
88748,295
88749,992
88750,879
88751,135
88752,360
88753,926
88754,733
88755,142
88756,219
88757,552
88758,96
88759,260
88760,939
88761,541
88762,609
88763,338
88764,0
88765,547
88766,930
88767,207
88768,426
88769,680
88770,492
88771,874
88772,562
88773,400
88774,574
88775,295
88776,541
88777,752
88778,899
88779,57
88780,19
88781,609
88782,542
88783,872
88784,948
88785,421
88786,84
88787,63
88788,89
88789,11
88790,389
88791,437
88792,779
88793,629
88794,202
88795,921
88796,593
88797,156
88798,434
88799,61
88800,613
88801,62
88802,866
88803,99
88804,846
88805,278
88806,164
88807,437
88808,638
88809,517
88810,5
88811,549
88812,855
88813,478
88814,483
88815,303
88816,233
88817,91
88818,807
88819,516
88820,521
88821,260
88822,373
88823,426
88824,589
88825,500
88826,466
88827,100
88828,272
88829,883
88830,177
88831,255
88832,910
88833,125
88834,867
88835,738
88836,312
88837,255
88838,399
88839,114
88840,358
88841,603
88842,521
88843,724
88844,354
88845,567
88846,748
88847,713
88848,530
88849,560
88850,853
88851,581
88852,522
88853,387
88854,551
88855,600
88856,799
88857,745
88858,590
88859,159
88860,436
88861,278
88862,534
88863,83
88864,473
88865,195
88866,582
88867,5
88868,978
88869,739
88870,145
88871,725
88872,751
88873,637
88874,239
88875,169
88876,351
88877,712
88878,791
88879,82
88880,419
88881,281
88882,710
88883,845
88884,275
88885,142
88886,718
88887,888
88888,831
88889,323
88890,687
88891,137
88892,49
88893,946
88894,940
88895,210
88896,358
88897,932
88898,543
88899,494
88900,806
88901,219
88902,648
88903,194
88904,306
88905,33
88906,92
88907,681
88908,676
88909,761
88910,795
88911,547
88912,995
88913,592
88914,619
88915,941
88916,104
88917,825
88918,635
88919,544
88920,341
88921,72
88922,207
88923,880
88924,260
88925,188
88926,377
88927,687
88928,406
88929,488
88930,772
88931,725
88932,347
88933,362
88934,93
88935,519
88936,570
88937,569
88938,103
88939,8
88940,373
88941,895
88942,349
88943,62
88944,519
88945,476
88946,268
88947,936
88948,434
88949,858
88950,853
88951,908
88952,682
88953,838
88954,242
88955,548
88956,708
88957,288
88958,986
88959,750
88960,402
88961,352
88962,52
88963,97
88964,36
88965,796
88966,922
88967,766
88968,507
88969,230
88970,670
88971,370
88972,956
88973,223
88974,494
88975,286
88976,124
88977,922
88978,537
88979,151
88980,946
88981,750
88982,535
88983,586
88984,473
88985,435
88986,775
88987,708
88988,312
88989,169
88990,648
88991,109
88992,513
88993,419
88994,621
88995,575
88996,483
88997,239
88998,124
88999,939
89000,952
89001,437
89002,828
89003,583
89004,243
89005,627
89006,418
89007,463
89008,357
89009,92
89010,693
89011,834
89012,587
89013,227
89014,974
89015,824
89016,458
89017,454
89018,529
89019,592
89020,468
89021,794
89022,665
89023,569
89024,672
89025,851
89026,78
89027,745
89028,393
89029,755
89030,783
89031,702
89032,387
89033,829
89034,256
89035,448
89036,112
89037,220
89038,409
89039,306
89040,859
89041,489
89042,928
89043,44
89044,981
89045,922
89046,50
89047,138
89048,85
89049,901
89050,878
89051,556
89052,317
89053,323
89054,985
89055,943
89056,71
89057,47
89058,438
89059,865
89060,4
89061,270
89062,170
89063,814
89064,302
89065,696
89066,299
89067,589
89068,410
89069,258
89070,324
89071,768
89072,711
89073,862
89074,29
89075,567
89076,362
89077,323
89078,791
89079,360
89080,561
89081,940
89082,687
89083,617
89084,839
89085,224
89086,494
89087,381
89088,75
89089,380
89090,441
89091,8
89092,758
89093,816
89094,885
89095,173
89096,208
89097,664
89098,419
89099,712
89100,927
89101,346
89102,968
89103,490
89104,387
89105,874
89106,282
89107,215
89108,711
89109,466
89110,65
89111,613
89112,109
89113,932
89114,138
89115,870
89116,278
89117,99
89118,665
89119,514
89120,933
89121,279
89122,136
89123,472
89124,335
89125,245
89126,689
89127,328
89128,214
89129,862
89130,153
89131,399
89132,409
89133,417
89134,583
89135,968
89136,75
89137,566
89138,89
89139,260
89140,707
89141,556
89142,320
89143,254
89144,431
89145,853
89146,573
89147,430
89148,133
89149,278
89150,893
89151,516
89152,801
89153,785
89154,884
89155,414
89156,310
89157,485
89158,530
89159,191
89160,71
89161,183
89162,446
89163,530
89164,895
89165,518
89166,4
89167,690
89168,537
89169,34
89170,59
89171,951
89172,956
89173,539
89174,68
89175,145
89176,736
89177,333
89178,100
89179,773
89180,249
89181,996
89182,601
89183,395
89184,100
89185,604
89186,137
89187,5
89188,729
89189,209
89190,212
89191,208
89192,583
89193,732
89194,404
89195,729
89196,162
89197,977
89198,317
89199,446
89200,928
89201,489
89202,311
89203,929
89204,800
89205,993
89206,829
89207,463
89208,761
89209,512
89210,202
89211,454
89212,392
89213,705
89214,292
89215,167
89216,615
89217,970
89218,241
89219,723
89220,998
89221,303
89222,572
89223,355
89224,665
89225,344
89226,259
89227,423
89228,189
89229,47
89230,795
89231,130
89232,231
89233,301
89234,815
89235,520
89236,923
89237,712
89238,945
89239,665
89240,282
89241,801
89242,953
89243,151
89244,378
89245,646
89246,45
89247,474
89248,629
89249,644
89250,562
89251,452
89252,614
89253,234
89254,760
89255,577
89256,506
89257,404
89258,308
89259,322
89260,422
89261,547
89262,559
89263,262
89264,808
89265,949
89266,530
89267,388
89268,203
89269,211
89270,572
89271,372
89272,586
89273,355
89274,620
89275,684
89276,720
89277,306
89278,589
89279,348
89280,619
89281,780
89282,737
89283,580
89284,991
89285,564
89286,886
89287,736
89288,197
89289,610
89290,997
89291,838
89292,429
89293,975
89294,167
89295,230
89296,175
89297,263
89298,879
89299,677
89300,278
89301,952
89302,595
89303,9
89304,65
89305,445
89306,767
89307,84
89308,571
89309,38
89310,472
89311,950
89312,72
89313,442
89314,602
89315,775
89316,350
89317,917
89318,729
89319,659
89320,682
89321,940
89322,14
89323,34
89324,90
89325,146
89326,118
89327,622
89328,146
89329,918
89330,452
89331,797
89332,319
89333,410
89334,765
89335,321
89336,709
89337,974
89338,172
89339,530
89340,283
89341,106
89342,170
89343,707
89344,534
89345,995
89346,836
89347,232
89348,514
89349,660
89350,540
89351,968
89352,308
89353,751
89354,472
89355,595
89356,879
89357,799
89358,941
89359,118
89360,459
89361,133
89362,754
89363,843
89364,936
89365,907
89366,316
89367,372
89368,51
89369,861
89370,214
89371,309
89372,769
89373,245
89374,278
89375,695
89376,960
89377,358
89378,738
89379,687
89380,954
89381,951
89382,654
89383,305
89384,79
89385,51
89386,448
89387,591
89388,515
89389,677
89390,667
89391,821
89392,889
89393,921
89394,74
89395,921
89396,172
89397,672
89398,526
89399,365
89400,677
89401,440
89402,680
89403,214
89404,209
89405,203
89406,906
89407,248
89408,308
89409,657
89410,69
89411,635
89412,641
89413,3
89414,108
89415,502
89416,216
89417,707
89418,831
89419,902
89420,884
89421,360
89422,490
89423,884
89424,804
89425,692
89426,920
89427,339
89428,857
89429,315
89430,536
89431,169
89432,18
89433,431
89434,777
89435,295
89436,399
89437,569
89438,898
89439,453
89440,613
89441,862
89442,767
89443,756
89444,617
89445,232
89446,707
89447,268
89448,40
89449,839
89450,270
89451,777
89452,600
89453,102
89454,295
89455,549
89456,844
89457,822
89458,596
89459,399
89460,214
89461,465
89462,789
89463,425
89464,522
89465,903
89466,962
89467,751
89468,841
89469,428
89470,539
89471,528
89472,569
89473,873
89474,22
89475,685
89476,377
89477,461
89478,456
89479,558
89480,762
89481,715
89482,43
89483,331
89484,825
89485,902
89486,500
89487,495
89488,715
89489,778
89490,746
89491,458
89492,548
89493,977
89494,192
89495,447
89496,891
89497,79
89498,510
89499,172
89500,629
89501,373
89502,664
89503,263
89504,590
89505,88
89506,750
89507,171
89508,689
89509,525
89510,291
89511,877
89512,334
89513,415
89514,351
89515,522
89516,387
89517,82
89518,929
89519,565
89520,866
89521,209
89522,654
89523,312
89524,700
89525,555
89526,105
89527,424
89528,630
89529,291
89530,402
89531,94
89532,672
89533,601
89534,296
89535,857
89536,879
89537,708
89538,43
89539,444
89540,699
89541,365
89542,654
89543,885
89544,172
89545,600
89546,955
89547,901
89548,758
89549,572
89550,660
89551,996
89552,527
89553,91
89554,826
89555,106
89556,355
89557,251
89558,180
89559,33
89560,861
89561,152
89562,88
89563,216
89564,845
89565,765
89566,486
89567,177
89568,957
89569,731
89570,348
89571,886
89572,222
89573,976
89574,108
89575,449
89576,223
89577,250
89578,719
89579,409
89580,7
89581,187
89582,845
89583,344
89584,47
89585,208
89586,117
89587,447
89588,404
89589,305
89590,525
89591,793
89592,831
89593,124
89594,278
89595,603
89596,765
89597,179
89598,914
89599,532
89600,565
89601,312
89602,512
89603,791
89604,234
89605,289
89606,129
89607,847
89608,116
89609,774
89610,20
89611,822
89612,609
89613,977
89614,923
89615,193
89616,619
89617,309
89618,490
89619,36
89620,712
89621,987
89622,892
89623,909
89624,90
89625,810
89626,667
89627,323
89628,402
89629,932
89630,795
89631,855
89632,77
89633,103
89634,986
89635,67
89636,352
89637,7
89638,488
89639,964
89640,25
89641,671
89642,176
89643,245
89644,955
89645,615
89646,552
89647,322
89648,987
89649,864
89650,591
89651,420
89652,747
89653,8
89654,839
89655,976
89656,3
89657,150
89658,339
89659,437
89660,195
89661,635
89662,306
89663,597
89664,968
89665,437
89666,251
89667,715
89668,437
89669,735
89670,149
89671,25
89672,653
89673,309
89674,771
89675,794
89676,626
89677,573
89678,64
89679,112
89680,552
89681,574
89682,459
89683,533
89684,66
89685,442
89686,539
89687,10
89688,346
89689,84
89690,2
89691,12
89692,971
89693,276
89694,663
89695,867
89696,120
89697,132
89698,193
89699,453
89700,112
89701,783
89702,85
89703,913
89704,351
89705,266
89706,225
89707,916
89708,578
89709,462
89710,426
89711,264
89712,700
89713,382
89714,829
89715,76
89716,752
89717,79
89718,451
89719,599
89720,303
89721,160
89722,379
89723,214
89724,347
89725,97
89726,66
89727,843
89728,602
89729,766
89730,593
89731,396
89732,718
89733,681
89734,997
89735,974
89736,691
89737,158
89738,61
89739,420
89740,993
89741,118
89742,572
89743,433
89744,185
89745,76
89746,875
89747,371
89748,68
89749,640
89750,929
89751,47
89752,817
89753,424
89754,594
89755,452
89756,378
89757,395
89758,812
89759,0
89760,553
89761,672
89762,215
89763,649
89764,731
89765,59
89766,849
89767,839
89768,997
89769,415
89770,254
89771,155
89772,743
89773,220
89774,135
89775,472
89776,685
89777,387
89778,264
89779,657
89780,554
89781,420
89782,355
89783,952
89784,199
89785,34
89786,911
89787,254
89788,634
89789,635
89790,28
89791,608
89792,305
89793,544
89794,547
89795,985
89796,364
89797,525
89798,299
89799,820
89800,990
89801,226
89802,513
89803,283
89804,27
89805,259
89806,98
89807,287
89808,873
89809,247
89810,170
89811,138
89812,302
89813,40
89814,858
89815,609
89816,500
89817,622
89818,658
89819,108
89820,48
89821,798
89822,532
89823,456
89824,391
89825,63
89826,25
89827,842
89828,169
89829,862
89830,732
89831,489
89832,437
89833,461
89834,768
89835,819
89836,990
89837,238
89838,41
89839,595
89840,699
89841,224
89842,517
89843,660
89844,630
89845,529
89846,182
89847,346
89848,982
89849,421
89850,269
89851,479
89852,648
89853,388
89854,549
89855,12
89856,245
89857,602
89858,906
89859,61
89860,210
89861,964
89862,199
89863,942
89864,367
89865,345
89866,545
89867,15
89868,57
89869,324
89870,612
89871,304
89872,460
89873,434
89874,370
89875,960
89876,196
89877,938
89878,741
89879,396
89880,804
89881,444
89882,517
89883,964
89884,786
89885,551
89886,252
89887,249
89888,124
89889,344
89890,230
89891,73
89892,906
89893,325
89894,76
89895,211
89896,16
89897,196
89898,147
89899,697
89900,692
89901,130
89902,61
89903,782
89904,564
89905,538
89906,941
89907,780
89908,264
89909,156
89910,843
89911,457
89912,128
89913,719
89914,264
89915,437
89916,250
89917,879
89918,449
89919,722
89920,692
89921,861
89922,588
89923,374
89924,230
89925,917
89926,371
89927,741
89928,280
89929,798
89930,956
89931,232
89932,709
89933,25
89934,293
89935,819
89936,594
89937,936
89938,786
89939,54
89940,531
89941,587
89942,571
89943,115
89944,496
89945,20
89946,435
89947,353
89948,651
89949,553
89950,427
89951,539
89952,974
89953,974
89954,75
89955,153
89956,277
89957,840
89958,273
89959,906
89960,342
89961,932
89962,52
89963,61
89964,370
89965,94
89966,993
89967,190
89968,677
89969,358
89970,746
89971,615
89972,730
89973,966
89974,209
89975,467
89976,261
89977,804
89978,532
89979,757
89980,563
89981,664
89982,892
89983,819
89984,220
89985,547
89986,982
89987,121
89988,725
89989,592
89990,822
89991,780
89992,679
89993,257
89994,139
89995,86
89996,278
89997,91
89998,572
89999,101
90000,852
90001,396
90002,275
90003,824
90004,790
90005,233
90006,893
90007,319
90008,956
90009,393
90010,341
90011,685
90012,658
90013,851
90014,65
90015,651
90016,344
90017,772
90018,59
90019,684
90020,405
90021,341
90022,812
90023,303
90024,867
90025,22
90026,357
90027,888
90028,193
90029,72
90030,998
90031,350
90032,970
90033,254
90034,601
90035,825
90036,704
90037,788
90038,496
90039,876
90040,823
90041,661
90042,182
90043,40
90044,192
90045,266
90046,155
90047,21
90048,644
90049,637
90050,273
90051,643
90052,164
90053,288
90054,20
90055,71
90056,182
90057,527
90058,18
90059,207
90060,231
90061,864
90062,311
90063,783
90064,0
90065,688
90066,516
90067,214
90068,475
90069,198
90070,256
90071,16
90072,58
90073,102
90074,420
90075,988
90076,241
90077,541
90078,88
90079,795
90080,67
90081,582
90082,773
90083,355
90084,268
90085,934
90086,438
90087,93
90088,125
90089,416
90090,146
90091,300
90092,555
90093,135
90094,214
90095,785
90096,68
90097,430
90098,327
90099,467
90100,790
90101,411
90102,735
90103,122
90104,751
90105,501
90106,473
90107,585
90108,940
90109,16
90110,580
90111,376
90112,669
90113,360
90114,415
90115,143
90116,95
90117,901
90118,841
90119,361
90120,174
90121,676
90122,190
90123,743
90124,192
90125,744
90126,607
90127,234
90128,816
90129,939
90130,206
90131,93
90132,923
90133,676
90134,889
90135,858
90136,243
90137,949
90138,109
90139,984
90140,806
90141,473
90142,673
90143,384
90144,695
90145,388
90146,406
90147,353
90148,495
90149,792
90150,810
90151,623
90152,638
90153,923
90154,289
90155,62
90156,851
90157,90
90158,517
90159,304
90160,646
90161,531
90162,841
90163,67
90164,394
90165,240
90166,487
90167,982
90168,483
90169,40
90170,865
90171,862
90172,921
90173,402
90174,123
90175,615
90176,951
90177,118
90178,931
90179,230
90180,724
90181,572
90182,156
90183,612
90184,323
90185,435
90186,862
90187,408
90188,347
90189,692
90190,121
90191,484
90192,102
90193,541
90194,747
90195,534
90196,454
90197,529
90198,665
90199,938
90200,819
90201,32
90202,259
90203,163
90204,572
90205,110
90206,630
90207,607
90208,140
90209,362
90210,985
90211,845
90212,240
90213,575
90214,724
90215,616
90216,897
90217,413
90218,478
90219,45
90220,414
90221,109
90222,988
90223,634
90224,225
90225,436
90226,846
90227,423
90228,329
90229,155
90230,79
90231,236
90232,638
90233,630
90234,622
90235,68
90236,877
90237,629
90238,666
90239,776
90240,381
90241,655
90242,912
90243,347
90244,918
90245,745
90246,253
90247,787
90248,667
90249,228
90250,405
90251,246
90252,767
90253,245
90254,609
90255,963
90256,947
90257,586
90258,317
90259,727
90260,14
90261,399
90262,557
90263,986
90264,632
90265,86
90266,702
90267,586
90268,329
90269,579
90270,191
90271,293
90272,792
90273,724
90274,223
90275,402
90276,694
90277,218
90278,648
90279,607
90280,4
90281,538
90282,623
90283,850
90284,948
90285,729
90286,564
90287,362
90288,616
90289,189
90290,468
90291,795
90292,254
90293,81
90294,697
90295,601
90296,947
90297,936
90298,105
90299,780
90300,273
90301,721
90302,531
90303,465
90304,266
90305,577
90306,165
90307,411
90308,892
90309,673
90310,615
90311,756
90312,302
90313,47
90314,658
90315,161
90316,795
90317,635
90318,958
90319,820
90320,492
90321,851
90322,384
90323,64
90324,227
90325,939
90326,621
90327,561
90328,801
90329,578
90330,870
90331,278
90332,816
90333,848
90334,566
90335,904
90336,867
90337,106
90338,564
90339,917
90340,623
90341,326
90342,611
90343,682
90344,529
90345,970
90346,65
90347,544
90348,959
90349,257
90350,183
90351,763
90352,91
90353,942
90354,431
90355,882
90356,259
90357,789
90358,819
90359,617
90360,387
90361,239
90362,493
90363,872
90364,564
90365,442
90366,528
90367,12
90368,675
90369,797
90370,869
90371,671
90372,379
90373,676
90374,182
90375,164
90376,206
90377,681
90378,762
90379,537
90380,155
90381,787
90382,457
90383,155
90384,676
90385,475
90386,846
90387,863
90388,986
90389,751
90390,721
90391,866
90392,214
90393,72
90394,227
90395,627
90396,861
90397,513
90398,361
90399,623
90400,294
90401,734
90402,280
90403,276
90404,720
90405,252
90406,420
90407,444
90408,655
90409,744
90410,432
90411,562
90412,217
90413,813
90414,961
90415,818
90416,502
90417,953
90418,470
90419,207
90420,247
90421,201
90422,197
90423,816
90424,350
90425,726
90426,835
90427,289
90428,600
90429,100
90430,693
90431,597
90432,774
90433,39
90434,658
90435,525
90436,809
90437,29
90438,136
90439,742
90440,803
90441,702
90442,49
90443,282
90444,218
90445,160
90446,786
90447,734
90448,429
90449,62
90450,404
90451,704
90452,287
90453,334
90454,907
90455,849
90456,974
90457,102
90458,313
90459,670
90460,881
90461,11
90462,941
90463,618
90464,730
90465,30
90466,433
90467,131
90468,456
90469,317
90470,219
90471,452
90472,840
90473,100
90474,903
90475,518
90476,95
90477,633
90478,985
90479,809
90480,969
90481,491
90482,242
90483,314
90484,930
90485,461
90486,607
90487,683
90488,237
90489,993
90490,555
90491,226
90492,232
90493,822
90494,966
90495,243
90496,963
90497,819
90498,487
90499,257
90500,124
90501,376
90502,52
90503,148
90504,158
90505,425
90506,604
90507,901
90508,673
90509,735
90510,263
90511,528
90512,376
90513,288
90514,711
90515,188
90516,731
90517,685
90518,182
90519,731
90520,0
90521,536
90522,263
90523,384
90524,679
90525,541
90526,400
90527,37
90528,30
90529,94
90530,791
90531,196
90532,624
90533,343
90534,5
90535,439
90536,765
90537,927
90538,81
90539,764
90540,800
90541,837
90542,920
90543,336
90544,712
90545,4
90546,235
90547,922
90548,647
90549,661
90550,594
90551,715
90552,707
90553,88
90554,877
90555,237
90556,208
90557,415
90558,673
90559,940
90560,322
90561,311
90562,928
90563,76
90564,569
90565,521
90566,562
90567,665
90568,776
90569,911
90570,267
90571,174
90572,845
90573,640
90574,411
90575,59
90576,750
90577,385
90578,388
90579,622
90580,627
90581,942
90582,223
90583,399
90584,252
90585,960
90586,905
90587,483
90588,681
90589,156
90590,855
90591,960
90592,228
90593,382
90594,103
90595,676
90596,887
90597,670
90598,365
90599,375
90600,28
90601,488
90602,842
90603,75
90604,778
90605,60
90606,328
90607,106
90608,249
90609,135
90610,200
90611,200
90612,10
90613,845
90614,718
90615,45
90616,293
90617,39
90618,617
90619,786
90620,415
90621,496
90622,260
90623,239
90624,625
90625,450
90626,751
90627,596
90628,336
90629,4
90630,413
90631,603
90632,323
90633,990
90634,761
90635,610
90636,767
90637,830
90638,51
90639,201
90640,89
90641,211
90642,407
90643,113
90644,611
90645,469
90646,983
90647,751
90648,283
90649,833
90650,882
90651,454
90652,498
90653,365
90654,126
90655,64
90656,256
90657,835
90658,333
90659,788
90660,954
90661,377
90662,364
90663,526
90664,944
90665,623
90666,576
90667,189
90668,471
90669,996
90670,924
90671,59
90672,828
90673,406
90674,916
90675,234
90676,814
90677,212
90678,878
90679,858
90680,565
90681,194
90682,698
90683,820
90684,810
90685,241
90686,744
90687,854
90688,859
90689,306
90690,391
90691,555
90692,134
90693,192
90694,924
90695,433
90696,594
90697,471
90698,429
90699,337
90700,18
90701,840
90702,478
90703,525
90704,260
90705,45
90706,326
90707,562
90708,514
90709,580
90710,988
90711,683
90712,702
90713,399
90714,747
90715,950
90716,160
90717,993
90718,317
90719,618
90720,516
90721,894
90722,467
90723,316
90724,137
90725,17
90726,502
90727,667
90728,919
90729,178
90730,982
90731,825
90732,305
90733,721
90734,85
90735,703
90736,48
90737,511
90738,641
90739,7
90740,39
90741,485
90742,466
90743,918
90744,615
90745,863
90746,971
90747,10
90748,676
90749,801
90750,642
90751,777
90752,524
90753,477
90754,559
90755,571
90756,879
90757,657
90758,326
90759,805
90760,691
90761,546
90762,734
90763,884
90764,48
90765,65
90766,602
90767,267
90768,543
90769,405
90770,596
90771,835
90772,843
90773,21
90774,617
90775,892
90776,76
90777,577
90778,544
90779,989
90780,811
90781,744
90782,677
90783,668
90784,459
90785,197
90786,904
90787,679
90788,407
90789,924
90790,560
90791,747
90792,326
90793,473
90794,616
90795,907
90796,278
90797,526
90798,696
90799,12
90800,343
90801,420
90802,684
90803,561
90804,869
90805,899
90806,368
90807,738
90808,1
90809,611
90810,3
90811,834
90812,61
90813,546
90814,28
90815,560
90816,934
90817,307
90818,350
90819,945
90820,31
90821,753
90822,64
90823,567
90824,832
90825,211
90826,613
90827,102
90828,544
90829,666
90830,942
90831,927
90832,29
90833,7
90834,881
90835,602
90836,920
90837,986
90838,315
90839,309
90840,505
90841,90
90842,520
90843,546
90844,75
90845,316
90846,55
90847,633
90848,835
90849,531
90850,115
90851,797
90852,861
90853,977
90854,464
90855,475
90856,442
90857,493
90858,795
90859,296
90860,946
90861,431
90862,313
90863,917
90864,721
90865,713
90866,355
90867,311
90868,584
90869,888
90870,261
90871,187
90872,329
90873,688
90874,452
90875,412
90876,447
90877,433
90878,0
90879,889
90880,412
90881,473
90882,591
90883,412
90884,675
90885,247
90886,695
90887,451
90888,87
90889,951
90890,923
90891,57
90892,834
90893,50
90894,797
90895,676
90896,387
90897,90
90898,553
90899,374
90900,929
90901,304
90902,903
90903,848
90904,604
90905,68
90906,947
90907,901
90908,67
90909,524
90910,487
90911,117
90912,951
90913,328
90914,462
90915,676
90916,690
90917,711
90918,560
90919,648
90920,805
90921,631
90922,420
90923,120
90924,365
90925,125
90926,846
90927,99
90928,252
90929,325
90930,809
90931,838
90932,754
90933,145
90934,375
90935,257
90936,295
90937,967
90938,351
90939,825
90940,756
90941,315
90942,391
90943,407
90944,1
90945,85
90946,429
90947,795
90948,136
90949,708
90950,853
90951,654
90952,689
90953,183
90954,382
90955,306
90956,785
90957,662
90958,168
90959,343
90960,392
90961,831
90962,121
90963,312
90964,882
90965,600
90966,356
90967,824
90968,96
90969,274
90970,369
90971,834
90972,240
90973,558
90974,16
90975,784
90976,718
90977,886
90978,446
90979,598
90980,589
90981,470
90982,896
90983,655
90984,1
90985,90
90986,81
90987,145
90988,372
90989,67
90990,342
90991,858
90992,898
90993,45
90994,175
90995,344
90996,346
90997,548
90998,217
90999,662
91000,213
91001,567
91002,954
91003,333
91004,664
91005,294
91006,295
91007,424
91008,815
91009,97
91010,630
91011,370
91012,58
91013,521
91014,478
91015,120
91016,117
91017,527
91018,230
91019,515
91020,963
91021,967
91022,192
91023,333
91024,402
91025,958
91026,644
91027,820
91028,206
91029,289
91030,512
91031,772
91032,780
91033,813
91034,956
91035,824
91036,249
91037,970
91038,309
91039,560
91040,657
91041,818
91042,673
91043,759
91044,380
91045,769
91046,923
91047,331
91048,102
91049,553
91050,431
91051,153
91052,900
91053,612
91054,964
91055,462
91056,178
91057,65
91058,991
91059,493
91060,34
91061,508
91062,948
91063,714
91064,97
91065,21
91066,313
91067,821
91068,58
91069,205
91070,52
91071,492
91072,478
91073,267
91074,315
91075,894
91076,715
91077,533
91078,284
91079,92
91080,495
91081,496
91082,788
91083,706
91084,84
91085,793
91086,872
91087,483
91088,0
91089,431
91090,200
91091,888
91092,229
91093,580
91094,972
91095,174
91096,541
91097,190
91098,910
91099,202
91100,711
91101,919
91102,27
91103,210
91104,185
91105,254
91106,696
91107,801
91108,290
91109,779
91110,360
91111,238
91112,788
91113,277
91114,891
91115,452
91116,473
91117,752
91118,914
91119,177
91120,509
91121,226
91122,231
91123,429
91124,267
91125,859
91126,243
91127,197
91128,517
91129,442
91130,942
91131,528
91132,252
91133,862
91134,792
91135,738
91136,655
91137,979
91138,85
91139,52
91140,890
91141,290
91142,441
91143,567
91144,259
91145,707
91146,355
91147,702
91148,453
91149,230
91150,978
91151,285
91152,877
91153,93
91154,233
91155,972
91156,263
91157,761
91158,91
91159,340
91160,593
91161,450
91162,316
91163,254
91164,197
91165,876
91166,505
91167,600
91168,981
91169,170
91170,513
91171,469
91172,178
91173,351
91174,595
91175,216
91176,35
91177,579
91178,952
91179,916
91180,876
91181,865
91182,757
91183,922
91184,498
91185,69
91186,292
91187,776
91188,532
91189,747
91190,994
91191,960
91192,460
91193,692
91194,711
91195,85
91196,70
91197,68
91198,240
91199,32
91200,881
91201,894
91202,586
91203,767
91204,680
91205,458
91206,903
91207,113
91208,348
91209,969
91210,379
91211,814
91212,564
91213,357
91214,517
91215,971
91216,832
91217,493
91218,903
91219,396
91220,836
91221,618
91222,74
91223,58
91224,435
91225,665
91226,233
91227,875
91228,870
91229,182
91230,292
91231,239
91232,437
91233,27
91234,67
91235,19
91236,998
91237,572
91238,153
91239,600
91240,173
91241,765
91242,441
91243,95
91244,573
91245,632
91246,45
91247,897
91248,517
91249,204
91250,499
91251,709
91252,570
91253,153
91254,433
91255,975
91256,782
91257,61
91258,629
91259,221
91260,697
91261,375
91262,719
91263,295
91264,628
91265,56
91266,598
91267,747
91268,525
91269,203
91270,775
91271,178
91272,872
91273,237
91274,493
91275,780
91276,745
91277,822
91278,384
91279,801
91280,270
91281,195
91282,998
91283,507
91284,505
91285,943
91286,829
91287,824
91288,596
91289,225
91290,741
91291,629
91292,292
91293,600
91294,151
91295,160
91296,387
91297,522
91298,811
91299,43
91300,476
91301,106
91302,166
91303,265
91304,757
91305,447
91306,677
91307,34
91308,150
91309,396
91310,83
91311,662
91312,671
91313,555
91314,329
91315,690
91316,212
91317,378
91318,433
